in s,C2 in V
5.10191808E-01,2.208633E+00
5.10191824E-01,2.214127E+00
5.10191840E-01,2.207718E+00
5.10191856E-01,2.207718E+00
5.10191872E-01,2.198868E+00
5.10191888E-01,2.204361E+00
5.10191904E-01,2.207718E+00
5.10191920E-01,2.207718E+00
5.10191936E-01,2.206802E+00
5.10191952E-01,2.208176E+00
5.10191968E-01,2.211685E+00
5.10191984E-01,2.204819E+00
5.10192000E-01,2.206192E+00
5.10192016E-01,2.206802E+00
5.10192032E-01,2.209702E+00
5.10192048E-01,2.207260E+00
5.10192064E-01,2.200851E+00
5.10192080E-01,2.211685E+00
5.10192096E-01,2.207718E+00
5.10192112E-01,2.211685E+00
5.10192128E-01,2.202377E+00
5.10192144E-01,2.209244E+00
5.10192160E-01,2.210617E+00
5.10192176E-01,2.206192E+00
5.10192192E-01,2.211075E+00
5.10192208E-01,2.215958E+00
5.10192224E-01,2.206802E+00
5.10192240E-01,2.209244E+00
5.10192256E-01,2.210617E+00
5.10192272E-01,2.208633E+00
5.10192288E-01,2.211685E+00
5.10192304E-01,2.212601E+00
5.10192320E-01,2.208633E+00
5.10192336E-01,2.214584E+00
5.10192352E-01,2.212143E+00
5.10192368E-01,2.210159E+00
5.10192384E-01,2.209702E+00
5.10192400E-01,2.206192E+00
5.10192416E-01,2.212143E+00
5.10192432E-01,2.212601E+00
5.10192448E-01,2.214127E+00
5.10192464E-01,2.214127E+00
5.10192480E-01,2.207718E+00
5.10192496E-01,2.214584E+00
5.10192512E-01,2.211075E+00
5.10192528E-01,2.210617E+00
5.10192544E-01,2.213058E+00
5.10192560E-01,2.212601E+00
5.10192576E-01,2.215042E+00
5.10192592E-01,2.215958E+00
5.10192608E-01,2.212143E+00
5.10192624E-01,2.215500E+00
5.10192640E-01,2.209702E+00
5.10192656E-01,2.212601E+00
5.10192672E-01,2.212601E+00
5.10192688E-01,2.215500E+00
5.10192704E-01,2.204819E+00
5.10192720E-01,2.214127E+00
5.10192736E-01,2.208176E+00
5.10192752E-01,2.224808E+00
5.10192768E-01,2.211075E+00
5.10192784E-01,2.218399E+00
5.10192800E-01,2.219009E+00
5.10192816E-01,2.215042E+00
5.10192832E-01,2.212143E+00
5.10192848E-01,2.219925E+00
5.10192864E-01,2.207718E+00
5.10192880E-01,2.212601E+00
5.10192896E-01,2.220383E+00
5.10192912E-01,2.217941E+00
5.10192928E-01,2.211685E+00
5.10192944E-01,2.217941E+00
5.10192960E-01,2.209702E+00
5.10192976E-01,2.223892E+00
5.10192992E-01,2.211685E+00
5.10193008E-01,2.210617E+00
5.10193024E-01,2.206802E+00
5.10193040E-01,2.218399E+00
5.10193056E-01,2.219009E+00
5.10193072E-01,2.221451E+00
5.10193088E-01,2.215958E+00
